_id,Category,Status,Estimated Total Budget ($),Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Latitude,Longitude,Target_Year
1480,Communities,Complete,91516,0,1,1,1,49.097745,-94.315207,2025
1481,Communities,Complete,75000,1,1,1,0,48.4643,-80.2783,2025
1482,Communities,Complete,1339842,1,1,1,0,46.18631,-82.95718,2025
1483,Communities,Complete,617584,1,1,1,0,46.184717,-82.953973,2025
1484,Communities,Complete,195380,1,1,1,0,43.461227,-81.714254,2025
1485,Communities,Complete,184642,1,1,1,0,43.55736,-81.657401,2025
1486,Communities,Complete,45000,1,1,1,0,43.436695,-81.499707,2025
1487,Communities,Complete,155973,1,1,1,0,45.543056,-77.095833,2025
1488,Communities,Complete,75000,1,1,1,0,45.005604,-79.298392,2025
1490,Communities,Complete,1514119,1,1,1,0,44.114899,-79.562953,2025
1491,Communities,Complete,279750,1,1,1,0,44.114899,-79.562953,2025
1492,Communities,Complete,450000,1,1,1,0,43.689587,-79.755654,2025
1493,Communities,Complete,75000,1,1,1,0,43.731548,-79.762418,2025
1494,Communities,Complete,375000,1,1,1,0,43.731548,-79.762418,2025
1495,Communities,Complete,675000,1,1,1,0,43.731548,-79.762418,2025
1496,Communities,Complete,825000,1,1,1,0,43.731548,-79.762418,2025
1497,Communities,Complete,412500,1,1,1,0,43.731548,-79.762418,2025
1498,Communities,Complete,1500000,1,1,1,0,43.731548,-79.762418,2025
1499,Communities,Complete,262500,1,1,1,0,43.731548,-79.762418,2025
1500,Communities,Complete,787500,1,1,1,0,43.731548,-79.762418,2025
1501,Communities,Complete,225000,1,1,1,0,43.731548,-79.762418,2025
1502,Communities,Complete,2394288,1,1,1,0,43.731548,-79.762418,2025
1503,Communities,Planning,0,1,1,0,0,43.681411,-79.776165,2025
1504,Communities,Complete,788445,1,1,1,0,43.190674,-80.387878,2025
1505,Communities,Complete,232301,1,1,1,0,43.161,-80.235,2025
1506,Communities,Complete,400885,1,1,1,0,43.18,-80.3,2025
1507,Communities,Complete,99557,1,1,1,0,43.153,-80.251,2025
1508,Communities,Complete,2696681,1,1,1,0,43.137,-80.261,2025
1509,Communities,Complete,2787611,1,1,1,0,43.130676,-80.240112,2025
1510,Communities,Complete,291371,1,1,1,0,43.126,-80.301,2025
1511,Communities,Complete,8850054,0,1,1,1,43.141333,-80.286092,2025
1512,Communities,Complete,207636,1,1,1,0,44.04226,-77.736883,2025
1513,Communities,Complete,75000,1,1,1,0,44.350013,-79.038219,2025
1514,Communities,Complete,264956,1,1,1,0,44.133501,-81.158019,2025
1516,Communities,Complete,310000,1,1,0,0,44.590919,-75.683489,2025
1517,Communities,Complete,363750,1,1,1,1,44.598889,-75.680833,2025
1518,Communities,Planning,300000,1,1,1,0,44.591667,-75.678333,2025
1519,Communities,Complete,202421,1,1,1,0,44.591667,-75.678333,2025
1520,Communities,Complete,79898,1,1,1,0,42.821593,-81.867082,2025
1521,Communities,Complete,22500,1,1,1,0,42.811436,-81.855644,2025
1522,Communities,Complete,21903,1,1,1,1,42.811436,-81.855644,2025
1523,Communities,Complete,16428,1,1,1,1,42.826337,-81.861952,2025
1524,Communities,Complete,16428,1,1,1,1,42.81831,-81.86304,2025
1525,Communities,Complete,0,1,1,1,0,44.734899,-81.13869,2025
1526,Communities,Complete,19050,1,1,1,0,46.30025,-83.793716,2025
1527,Communities,Complete,26250,1,1,1,0,46.305553,-83.778437,2025
1528,Communities,Complete,57750,1,1,1,0,45.34391,-77.461593,2025
1529,Communities,Complete,17250,1,1,1,0,45.315959,-77.356015,2025
1530,Communities,Complete,63750,0,1,1,1,47.840524,-83.399761,2025
1531,Communities,Complete,24396,0,1,1,1,47.840524,-83.399761,2025
1533,Communities,Complete,993758,1,1,1,0,45.618918,-79.405937,2025
1534,Communities,Complete,1633936,1,1,0,0,45.616777,-79.406654,2025
1535,Communities,Complete,81578,1,1,1,0,45.618635,-79.407819,2025
1536,Communities,Complete,255000,1,1,1,0,43.325578,-79.798824,2025
1537,Communities,Complete,75000,1,1,1,0,43.393263,-79.76168,2025
1538,Communities,Complete,150000,1,1,1,0,43.373272,-79.753801,2025
1539,Communities,Complete,994500,1,1,1,0,43.3697,-79.823645,2025
1540,Communities,Complete,243750,1,1,1,0,43.334266,-79.820663,2025
1541,Communities,Complete,78750,1,1,1,0,43.344878,-79.788519,2025
1542,Communities,Complete,45000,1,1,1,0,43.875624,-79.857757,2025
1543,Communities,Complete,30000,1,1,1,0,43.875624,-79.857757,2025
1544,Communities,Complete,106971,1,1,1,0,46.237128,-79.391349,2025
1545,Communities,Complete,1589853,1,1,1,0,43.354028,-80.327556,2025
1546,Communities,Complete,435000,1,1,1,0,43.349639,-80.319389,2025
1547,Communities,Complete,804000,1,1,1,0,43.384694,-80.2895,2025
1548,Communities,Planning,0,1,1,1,1,43.430867,-80.309673,2025
1549,Communities,Complete,150000,1,1,1,0,45.137731,-76.150326,2025
1550,Communities,Complete,412500,1,1,1,0,45.140603,-76.146546,2025
1551,Communities,Complete,75000,1,1,1,0,45.133928,-76.138447,2025
1552,Communities,Complete,300000,1,1,1,0,45.145335,-76.136799,2025
1553,Communities,Complete,96276,1,1,1,0,45.140603,-76.146546,2025
1554,Communities,Complete,75000,1,1,1,0,47.652767,-79.577883,2025
1555,Communities,Complete,67500,1,1,1,0,45.326111,-75.092407,2025
1556,Communities,Complete,283386,1,1,1,0,45.326111,-75.092407,2025
1557,Communities,Complete,75000,1,1,1,0,45.311931,-75.085529,2025
1558,Communities,Complete,1701408,1,1,0,0,45.322007,-75.081147,2025
1559,Communities,Complete,2238724,0,1,1,1,44.149,-78.4475,2025
1560,Communities,Complete,75000,1,1,1,0,44.149589,-78.454396,2025
1561,Communities,Complete,647471,1,1,1,0,42.673687,-81.220884,2025
1562,Communities,Complete,84296,1,1,1,0,43.61677,-81.541903,2025
1563,Communities,Complete,161250,1,1,1,0,45.744739,-82.167986,2025
1564,Communities,Complete,75000,1,1,1,1,44.49296,-77.472709,2025
1565,Communities,Complete,0,0,0,0,1,43.641151,-80.402572,2025
1566,Communities,Complete,136558,1,1,1,0,43.71071,-80.38241,2025
1567,Communities,Complete,655478,1,1,1,0,43.711159,-80.38261,2025
1568,Communities,Complete,196644,1,1,1,0,43.683933,-80.433224,2025
1569,Communities,Complete,5916324,1,1,1,0,45.505309,-74.640717,2025
1570,Communities,Complete,141158,1,1,1,0,45.550452,-74.634781,2025
1572,Communities,Complete,1866121,1,1,0,0,47.842403,-83.399159,2025
1573,Communities,Complete,144588,1,1,1,0,47.691139,-82.721258,2025
1574,Communities,Complete,78861,0,1,1,1,47.812636,-83.445616,2025
